user_id,event_date,session_count,feature_used
157,2025-01-10,2,payment
157,2025-03-01,1,promo_click
157,2025-01-16,5,browse
157,2025-04-17,1,browse
157,2025-04-29,5,promo_click
157,2025-03-12,2,browse
157,2025-02-19,4,browse
157,2025-03-22,1,browse
158,2025-02-16,4,loan_apply
158,2025-04-16,2,payment
158,2025-01-24,4,promo_click
158,2025-01-19,2,browse
158,2025-02-09,2,browse
159,2025-03-08,4,browse
159,2025-04-16,3,loan_apply
159,2025-02-23,2,loan_apply
159,2025-01-16,2,promo_click
159,2025-02-23,4,payment
159,2025-01-28,1,promo_click
159,2025-01-10,4,payment
159,2025-02-09,1,loan_apply
159,2025-04-30,1,payment
159,2025-02-11,5,payment
159,2025-03-21,5,payment
159,2025-02-26,4,payment
159,2025-04-17,3,loan_apply
159,2025-03-21,2,promo_click
159,2025-03-31,1,payment
159,2025-01-12,1,promo_click
159,2025-03-31,1,payment
160,2025-04-08,4,browse
160,2025-03-01,2,loan_apply
160,2025-02-20,4,promo_click
160,2025-01-24,3,payment
160,2025-01-31,1,payment
160,2025-03-07,5,browse
160,2025-01-12,5,promo_click
160,2025-03-25,5,browse
160,2025-01-24,5,payment
160,2025-04-20,5,payment
160,2025-03-29,2,promo_click
160,2025-02-27,4,payment
160,2025-04-30,4,loan_apply
161,2025-03-19,5,promo_click
161,2025-02-25,1,promo_click
161,2025-02-02,5,promo_click
161,2025-01-20,2,payment
161,2025-03-08,5,browse
161,2025-01-16,3,loan_apply
161,2025-03-09,5,promo_click
161,2025-04-25,4,promo_click
161,2025-03-22,5,browse
161,2025-01-14,5,browse
162,2025-02-13,1,loan_apply
162,2025-02-23,4,payment
162,2025-01-05,5,browse
162,2025-04-26,3,payment
162,2025-03-20,3,loan_apply
162,2025-04-27,3,loan_apply
162,2025-04-02,3,payment
162,2025-02-23,5,browse
162,2025-03-25,3,loan_apply
162,2025-03-14,5,payment
162,2025-01-25,2,loan_apply
162,2025-03-10,4,browse
162,2025-03-30,1,promo_click
162,2025-02-13,3,browse
162,2025-04-21,3,loan_apply
162,2025-02-23,2,promo_click
162,2025-04-09,4,payment
162,2025-03-08,1,browse
162,2025-02-27,5,browse
163,2025-03-07,5,promo_click
163,2025-03-11,5,promo_click
163,2025-02-20,1,browse
163,2025-03-01,3,loan_apply
163,2025-04-01,4,promo_click
164,2025-01-20,1,browse
164,2025-01-04,3,payment
164,2025-01-19,3,loan_apply
164,2025-02-12,5,loan_apply
164,2025-03-01,1,payment
164,2025-04-02,4,browse
164,2025-02-22,5,payment
164,2025-02-12,3,promo_click
164,2025-04-26,2,payment
164,2025-04-22,3,payment
164,2025-01-23,3,loan_apply
164,2025-01-28,1,promo_click
164,2025-02-25,3,promo_click
164,2025-02-08,3,promo_click
164,2025-03-20,3,payment
164,2025-02-11,3,browse
164,2025-02-07,2,browse
165,2025-02-15,4,payment
165,2025-04-23,2,promo_click
165,2025-03-06,3,promo_click
165,2025-03-13,3,promo_click
165,2025-04-28,3,browse
165,2025-03-02,4,loan_apply
165,2025-01-12,2,payment
165,2025-04-20,4,browse
165,2025-02-20,5,loan_apply
165,2025-02-15,5,promo_click
166,2025-01-13,1,loan_apply
166,2025-04-28,1,promo_click
166,2025-04-28,4,browse
166,2025-04-06,1,browse
166,2025-04-20,2,browse
166,2025-04-02,1,browse
166,2025-02-14,2,promo_click
166,2025-04-17,1,payment
166,2025-01-25,5,browse
166,2025-04-07,4,payment
166,2025-03-19,3,payment
166,2025-04-02,1,browse
166,2025-03-21,4,loan_apply
167,2025-04-20,1,browse
167,2025-04-12,2,browse
167,2025-02-16,5,promo_click
167,2025-04-28,4,payment
167,2025-02-07,1,payment
167,2025-01-07,1,payment
167,2025-04-23,1,payment
167,2025-01-10,1,browse
167,2025-04-22,5,payment
167,2025-04-12,3,promo_click
167,2025-02-02,1,promo_click
167,2025-02-22,4,payment
167,2025-01-04,1,promo_click
167,2025-02-12,2,promo_click
167,2025-01-01,2,loan_apply
167,2025-03-02,3,promo_click
167,2025-01-24,3,promo_click
167,2025-02-19,4,browse
167,2025-02-12,3,promo_click
168,2025-01-18,4,promo_click
168,2025-01-29,3,browse
168,2025-02-28,4,loan_apply
168,2025-01-17,2,promo_click
168,2025-02-08,1,promo_click
168,2025-01-30,3,payment
168,2025-04-18,4,payment
168,2025-02-05,2,payment
168,2025-02-22,5,loan_apply
168,2025-02-27,2,browse
168,2025-03-31,5,payment
168,2025-03-11,4,promo_click
168,2025-01-24,3,loan_apply
169,2025-04-11,1,payment
169,2025-02-02,2,loan_apply
169,2025-01-12,3,browse
169,2025-01-09,5,promo_click
169,2025-04-29,5,loan_apply
169,2025-04-17,5,browse
169,2025-01-02,4,browse
169,2025-04-27,4,payment
169,2025-01-18,3,browse
169,2025-02-12,2,promo_click
169,2025-02-07,5,payment
169,2025-02-02,4,browse
169,2025-04-05,2,browse
169,2025-03-09,3,payment
169,2025-03-09,1,payment
169,2025-04-03,2,promo_click
169,2025-01-06,2,loan_apply
169,2025-04-29,1,loan_apply
169,2025-02-24,3,promo_click
170,2025-02-08,4,promo_click
170,2025-04-02,3,browse
170,2025-02-18,1,payment
170,2025-02-14,5,browse
170,2025-03-10,2,loan_apply
170,2025-04-06,3,payment
170,2025-02-08,2,browse
170,2025-03-12,5,browse
170,2025-04-21,3,browse
170,2025-01-10,4,loan_apply
170,2025-03-20,3,payment
170,2025-01-12,5,loan_apply
170,2025-01-19,3,promo_click
170,2025-01-08,2,promo_click
170,2025-02-16,4,browse
170,2025-03-26,3,loan_apply
170,2025-01-08,5,browse
170,2025-04-22,1,promo_click
171,2025-04-27,1,browse
171,2025-01-15,2,loan_apply
171,2025-01-22,1,loan_apply
171,2025-02-13,1,payment
171,2025-04-17,1,loan_apply
171,2025-02-19,4,loan_apply
171,2025-03-22,4,payment
171,2025-04-20,1,promo_click
171,2025-01-23,3,payment
171,2025-04-21,5,browse
171,2025-01-25,2,payment
171,2025-01-13,3,payment
171,2025-01-28,2,browse
171,2025-03-01,1,promo_click
171,2025-02-20,3,promo_click
171,2025-04-21,1,promo_click
171,2025-04-06,4,promo_click
172,2025-02-15,1,payment
172,2025-04-22,3,payment
172,2025-01-08,5,loan_apply
172,2025-03-10,1,promo_click
172,2025-04-28,2,browse
172,2025-03-23,2,payment
172,2025-04-29,5,payment
172,2025-02-16,4,browse
173,2025-04-21,1,browse
173,2025-03-16,3,browse
173,2025-04-13,5,payment
173,2025-04-20,5,promo_click
173,2025-03-29,1,loan_apply
173,2025-02-20,3,browse
174,2025-02-25,3,payment
174,2025-03-17,4,promo_click
174,2025-03-01,3,loan_apply
174,2025-01-19,4,browse
174,2025-02-21,5,payment
174,2025-02-18,5,payment
174,2025-04-09,2,browse
174,2025-04-09,5,payment
174,2025-03-28,4,payment
174,2025-01-22,4,promo_click
174,2025-02-04,4,loan_apply
175,2025-04-18,5,payment
175,2025-04-14,5,loan_apply
175,2025-04-15,1,payment
175,2025-01-23,3,promo_click
175,2025-03-28,3,browse
175,2025-01-23,5,browse
175,2025-01-18,1,loan_apply
175,2025-02-26,3,loan_apply
175,2025-02-13,2,promo_click
175,2025-04-25,3,payment
175,2025-01-07,2,promo_click
175,2025-03-25,3,payment
176,2025-04-27,5,loan_apply
176,2025-01-31,5,payment
176,2025-02-09,5,loan_apply
176,2025-02-18,4,loan_apply
176,2025-04-28,5,promo_click
176,2025-01-17,4,loan_apply
176,2025-03-07,1,payment
176,2025-04-24,1,payment
176,2025-03-16,1,loan_apply
176,2025-02-07,5,browse
176,2025-01-14,2,promo_click
176,2025-01-03,5,browse
176,2025-04-07,3,payment
177,2025-03-29,5,browse
177,2025-03-03,1,promo_click
177,2025-01-25,5,loan_apply
177,2025-04-17,2,loan_apply
177,2025-01-16,2,loan_apply
177,2025-01-19,3,loan_apply
177,2025-01-16,3,loan_apply
177,2025-01-01,2,browse
178,2025-03-21,4,promo_click
178,2025-02-24,2,payment
178,2025-03-30,5,loan_apply
178,2025-01-06,5,payment
178,2025-03-11,1,promo_click
178,2025-04-17,2,payment
179,2025-04-26,2,promo_click
179,2025-03-29,4,loan_apply
179,2025-03-14,4,browse
179,2025-02-09,1,loan_apply
179,2025-01-09,2,promo_click
179,2025-03-22,3,loan_apply
179,2025-02-21,5,browse
179,2025-01-05,4,browse
179,2025-01-18,2,loan_apply
179,2025-01-13,4,payment
179,2025-04-19,2,loan_apply
179,2025-04-05,1,promo_click
179,2025-03-08,1,payment
180,2025-04-09,5,loan_apply
180,2025-02-11,5,promo_click
180,2025-04-30,5,promo_click
180,2025-02-06,2,promo_click
180,2025-04-30,1,promo_click
180,2025-03-12,2,payment
180,2025-02-25,4,browse
180,2025-04-13,5,browse
180,2025-01-29,2,browse
180,2025-03-10,1,browse
180,2025-02-19,4,promo_click
180,2025-02-24,1,loan_apply
180,2025-01-02,1,loan_apply
180,2025-04-13,4,payment
180,2025-04-29,3,payment
181,2025-03-16,4,promo_click
181,2025-03-10,3,payment
181,2025-02-28,4,browse
181,2025-04-21,1,promo_click
181,2025-01-15,1,promo_click
181,2025-02-24,3,browse
182,2025-03-24,4,browse
182,2025-01-30,3,loan_apply
182,2025-03-30,3,promo_click
182,2025-03-23,4,promo_click
182,2025-04-26,3,payment
183,2025-02-14,5,browse
183,2025-01-27,2,payment
183,2025-02-05,1,payment
183,2025-01-24,2,browse
183,2025-01-06,5,payment
183,2025-01-25,1,payment
183,2025-01-24,3,payment
183,2025-04-25,2,promo_click
183,2025-01-03,3,payment
183,2025-03-02,3,payment
183,2025-02-17,5,payment
183,2025-02-25,3,promo_click
183,2025-02-20,4,promo_click
183,2025-04-06,3,browse
183,2025-01-09,5,loan_apply
183,2025-01-29,4,browse
183,2025-01-03,5,promo_click
183,2025-01-07,3,loan_apply
183,2025-04-01,4,browse
184,2025-03-16,2,loan_apply
184,2025-02-02,2,browse
184,2025-04-10,5,loan_apply
184,2025-02-28,1,browse
184,2025-02-17,5,promo_click
184,2025-04-06,3,promo_click
184,2025-02-16,3,promo_click
184,2025-01-14,5,loan_apply
184,2025-01-31,1,promo_click
184,2025-01-24,4,browse
184,2025-03-23,2,payment
184,2025-03-19,2,browse
184,2025-03-20,3,browse
184,2025-02-19,4,browse
184,2025-01-08,3,payment
185,2025-04-15,2,promo_click
185,2025-04-14,5,promo_click
185,2025-04-04,4,loan_apply
185,2025-01-13,1,payment
185,2025-03-03,4,payment
185,2025-04-03,2,payment
185,2025-04-28,5,browse
185,2025-01-31,5,loan_apply
185,2025-02-07,3,payment
185,2025-01-02,1,loan_apply
185,2025-03-19,1,promo_click
185,2025-04-04,5,promo_click
185,2025-03-26,5,loan_apply
185,2025-01-22,3,loan_apply
185,2025-01-16,2,payment
185,2025-04-23,3,loan_apply
185,2025-03-21,2,browse
186,2025-03-26,2,payment
186,2025-01-06,1,browse
186,2025-03-30,5,loan_apply
186,2025-01-20,3,loan_apply
186,2025-02-06,1,loan_apply
186,2025-02-11,1,payment
186,2025-01-09,3,promo_click
186,2025-03-27,2,browse
187,2025-04-20,1,payment
187,2025-03-12,1,browse
187,2025-04-07,1,promo_click
187,2025-01-04,4,loan_apply
187,2025-03-23,3,browse
187,2025-02-28,1,promo_click
187,2025-04-16,1,browse
187,2025-04-10,4,payment
187,2025-03-03,2,browse
187,2025-04-24,2,promo_click
188,2025-01-13,2,payment
188,2025-03-18,1,loan_apply
188,2025-02-12,5,payment
188,2025-03-22,2,browse
188,2025-02-23,3,payment
189,2025-02-27,4,browse
189,2025-03-12,2,payment
189,2025-01-07,2,loan_apply
189,2025-03-09,1,promo_click
189,2025-04-24,3,loan_apply
189,2025-01-21,2,payment
190,2025-02-16,4,payment
190,2025-02-20,3,payment
190,2025-01-20,3,payment
190,2025-03-13,1,payment
190,2025-04-23,1,promo_click
190,2025-02-16,3,payment
190,2025-03-04,1,browse
190,2025-03-01,3,payment
190,2025-01-30,5,payment
190,2025-03-16,4,payment
190,2025-01-29,3,loan_apply
190,2025-02-11,2,loan_apply
190,2025-01-31,2,browse
190,2025-01-17,1,browse
190,2025-04-20,3,promo_click
191,2025-02-26,4,payment
191,2025-02-04,2,loan_apply
191,2025-01-01,4,loan_apply
191,2025-04-03,5,loan_apply
191,2025-02-20,1,browse
191,2025-01-21,5,promo_click
191,2025-04-18,3,loan_apply
192,2025-01-26,4,loan_apply
192,2025-04-10,2,promo_click
192,2025-02-12,1,loan_apply
192,2025-02-28,4,loan_apply
192,2025-03-12,4,browse
192,2025-02-03,5,promo_click
192,2025-03-19,3,payment
192,2025-01-10,2,loan_apply
192,2025-03-22,5,promo_click
192,2025-03-11,1,promo_click
192,2025-01-01,5,payment
192,2025-03-11,3,payment
193,2025-04-07,2,loan_apply
193,2025-01-07,4,browse
193,2025-01-26,1,browse
193,2025-02-05,5,browse
193,2025-03-05,3,loan_apply
193,2025-03-10,5,payment
193,2025-02-24,2,loan_apply
193,2025-03-21,5,payment
193,2025-02-04,3,browse
193,2025-01-29,2,loan_apply
193,2025-02-10,1,browse
193,2025-03-12,3,payment
193,2025-02-01,2,browse
193,2025-01-07,1,loan_apply
193,2025-03-02,4,promo_click
193,2025-01-06,2,browse
193,2025-03-31,2,payment
194,2025-03-01,1,loan_apply
194,2025-03-15,3,browse
194,2025-04-21,2,browse
194,2025-03-05,4,promo_click
194,2025-03-21,1,promo_click
194,2025-01-15,3,promo_click
194,2025-03-22,3,payment
194,2025-02-27,2,browse
194,2025-02-05,2,browse
195,2025-03-30,4,payment
195,2025-03-04,2,loan_apply
195,2025-03-16,2,loan_apply
195,2025-04-11,3,loan_apply
195,2025-02-07,1,loan_apply
195,2025-03-29,1,loan_apply
195,2025-03-29,5,loan_apply
195,2025-01-02,1,promo_click
195,2025-03-03,1,promo_click
195,2025-03-22,1,loan_apply
195,2025-02-19,2,browse
195,2025-03-26,5,payment
195,2025-02-24,5,promo_click
195,2025-03-15,5,loan_apply
195,2025-01-18,2,promo_click
195,2025-03-25,5,loan_apply
195,2025-03-23,1,loan_apply
195,2025-01-14,1,loan_apply
195,2025-04-05,4,payment
196,2025-04-30,3,promo_click
196,2025-01-09,5,browse
196,2025-01-27,4,loan_apply
196,2025-04-29,3,payment
196,2025-02-21,2,loan_apply
196,2025-01-26,2,payment
196,2025-04-02,1,payment
196,2025-04-06,5,browse
197,2025-02-11,3,loan_apply
197,2025-04-18,1,promo_click
197,2025-02-18,3,browse
197,2025-02-18,2,browse
197,2025-03-13,4,promo_click
198,2025-01-07,4,promo_click
198,2025-01-24,5,payment
198,2025-03-03,1,loan_apply
198,2025-01-25,2,payment
198,2025-03-21,2,promo_click
198,2025-01-29,4,payment
198,2025-01-16,4,promo_click
198,2025-03-12,1,payment
198,2025-02-12,2,payment
198,2025-03-19,1,payment
199,2025-03-25,3,promo_click
199,2025-03-09,5,payment
199,2025-03-16,2,payment
199,2025-04-18,1,promo_click
199,2025-03-31,4,loan_apply
199,2025-01-13,2,promo_click
199,2025-01-26,5,promo_click
199,2025-02-17,4,promo_click
199,2025-03-07,2,loan_apply
199,2025-03-28,5,browse
199,2025-03-22,4,payment
199,2025-03-25,4,browse
199,2025-02-15,3,browse
199,2025-01-12,2,promo_click
199,2025-04-10,3,payment
199,2025-02-13,5,payment
199,2025-01-06,5,promo_click
200,2025-01-18,4,promo_click
200,2025-04-28,5,browse
200,2025-04-14,3,payment
200,2025-03-25,3,loan_apply
200,2025-04-17,5,promo_click
200,2025-01-07,3,loan_apply
200,2025-01-11,3,payment
200,2025-03-10,5,loan_apply
200,2025-01-09,3,loan_apply
200,2025-03-11,1,payment
201,2025-01-21,1,browse
201,2025-02-07,2,promo_click
201,2025-02-04,2,promo_click
201,2025-02-07,4,browse
201,2025-04-20,2,loan_apply
201,2025-01-10,2,loan_apply
201,2025-01-17,3,payment
201,2025-04-05,3,loan_apply
201,2025-01-12,4,payment
201,2025-01-13,2,payment
201,2025-03-26,1,promo_click
201,2025-03-23,5,browse
202,2025-03-22,2,payment
202,2025-01-06,5,browse
202,2025-01-11,1,browse
202,2025-01-12,1,payment
202,2025-01-08,2,browse
202,2025-02-22,4,payment
202,2025-03-26,4,promo_click
202,2025-01-08,4,loan_apply
202,2025-04-16,4,loan_apply
202,2025-01-14,2,loan_apply
202,2025-03-27,5,promo_click
202,2025-02-19,4,promo_click
202,2025-03-28,1,loan_apply
202,2025-01-26,5,promo_click
202,2025-03-27,4,payment
202,2025-04-29,2,payment
203,2025-04-24,3,payment
203,2025-04-30,5,promo_click
203,2025-03-11,5,loan_apply
203,2025-02-08,1,browse
203,2025-01-18,4,loan_apply
203,2025-04-26,4,promo_click
203,2025-02-11,3,payment
204,2025-02-21,2,promo_click
204,2025-04-16,2,loan_apply
204,2025-03-16,2,loan_apply
204,2025-02-21,5,browse
204,2025-03-05,1,loan_apply
204,2025-01-02,2,browse
204,2025-02-02,5,payment
204,2025-03-25,3,browse
204,2025-04-24,5,payment
204,2025-01-18,5,payment
204,2025-02-13,5,payment
204,2025-03-28,4,loan_apply
204,2025-01-11,2,payment
205,2025-02-02,5,promo_click
205,2025-03-30,4,payment
205,2025-01-19,2,loan_apply
205,2025-04-04,3,payment
205,2025-01-23,3,payment
205,2025-03-21,1,promo_click
205,2025-01-24,2,loan_apply
205,2025-01-08,2,loan_apply
206,2025-01-26,5,browse
206,2025-01-29,3,payment
206,2025-04-14,3,payment
206,2025-03-17,2,browse
206,2025-04-18,4,payment
206,2025-03-18,5,payment
206,2025-03-17,2,browse
206,2025-04-11,2,payment
206,2025-03-29,4,promo_click
207,2025-03-01,1,promo_click
207,2025-01-15,5,loan_apply
207,2025-01-05,3,payment
207,2025-02-21,5,loan_apply
207,2025-02-22,2,browse
207,2025-04-16,4,promo_click
207,2025-04-09,4,loan_apply
207,2025-03-11,1,promo_click
207,2025-01-11,4,payment
207,2025-03-02,5,browse
207,2025-04-03,5,promo_click
207,2025-04-19,5,loan_apply
208,2025-02-09,5,browse
208,2025-01-16,5,browse
208,2025-03-09,5,payment
208,2025-01-25,4,promo_click
208,2025-03-31,5,promo_click
208,2025-04-22,1,promo_click
208,2025-01-09,4,loan_apply
208,2025-02-23,4,payment
208,2025-01-28,3,loan_apply
208,2025-04-08,2,loan_apply
208,2025-04-13,2,loan_apply
209,2025-03-19,3,payment
209,2025-02-07,4,loan_apply
209,2025-02-02,1,promo_click
209,2025-04-11,3,payment
209,2025-02-12,1,browse
209,2025-02-07,5,loan_apply
209,2025-03-24,3,payment
209,2025-01-12,4,browse
209,2025-01-18,4,loan_apply
209,2025-03-28,4,payment
209,2025-02-05,5,browse
209,2025-01-09,5,loan_apply
209,2025-01-18,3,browse
209,2025-03-04,1,browse
210,2025-03-19,4,loan_apply
210,2025-02-10,5,payment
210,2025-03-20,4,payment
210,2025-03-21,4,promo_click
210,2025-03-10,2,payment
210,2025-01-01,2,loan_apply
210,2025-04-22,3,browse
210,2025-03-29,3,payment
210,2025-02-11,2,loan_apply
210,2025-03-03,4,loan_apply
210,2025-02-28,1,promo_click
210,2025-03-12,2,loan_apply
210,2025-03-29,3,browse
211,2025-03-29,1,promo_click
211,2025-03-31,1,browse
211,2025-03-18,3,promo_click
211,2025-03-21,4,payment
211,2025-02-05,3,payment
211,2025-04-23,2,loan_apply
211,2025-04-24,4,loan_apply
211,2025-03-17,5,promo_click
211,2025-03-09,4,browse
211,2025-02-27,5,promo_click
211,2025-03-20,4,promo_click
212,2025-03-20,1,payment
212,2025-02-06,5,browse
212,2025-01-30,5,payment
212,2025-03-19,4,promo_click
212,2025-03-25,4,browse
212,2025-04-19,4,browse
212,2025-02-13,5,promo_click
212,2025-02-03,2,loan_apply
212,2025-02-24,2,promo_click
213,2025-03-18,5,payment
213,2025-01-10,2,payment
213,2025-04-01,4,promo_click
213,2025-02-20,5,promo_click
213,2025-03-06,4,loan_apply
213,2025-04-13,5,payment
213,2025-03-26,1,loan_apply
213,2025-01-17,5,payment
213,2025-02-26,4,loan_apply
213,2025-02-09,3,browse
213,2025-01-19,4,payment
213,2025-02-02,5,payment
213,2025-04-30,1,payment
214,2025-02-18,4,payment
214,2025-04-18,2,browse
214,2025-01-06,1,loan_apply
214,2025-03-12,2,browse
214,2025-01-21,4,browse
214,2025-03-21,4,promo_click
214,2025-04-12,1,promo_click
214,2025-01-05,5,payment
214,2025-02-16,1,loan_apply
214,2025-01-19,1,loan_apply
214,2025-04-19,3,payment
214,2025-01-21,3,loan_apply
214,2025-02-09,3,loan_apply
214,2025-04-19,5,browse
214,2025-03-25,4,promo_click
215,2025-03-26,3,loan_apply
215,2025-03-18,1,browse
215,2025-03-14,1,loan_apply
215,2025-03-07,3,browse
215,2025-04-30,2,payment
215,2025-02-28,4,loan_apply
216,2025-02-16,2,browse
216,2025-03-03,4,browse
216,2025-01-17,5,browse
216,2025-03-23,5,payment
216,2025-03-12,1,browse
216,2025-02-05,5,promo_click
216,2025-04-12,1,loan_apply
216,2025-01-30,4,promo_click
216,2025-03-29,5,loan_apply
216,2025-03-09,3,promo_click
216,2025-01-14,5,payment
216,2025-02-11,1,browse
216,2025-01-12,2,loan_apply
216,2025-01-30,3,browse
216,2025-01-23,1,loan_apply
217,2025-01-09,4,promo_click
217,2025-03-01,5,browse
217,2025-03-27,3,browse
217,2025-04-19,4,promo_click
217,2025-03-06,5,loan_apply
217,2025-04-19,1,payment
217,2025-02-16,3,browse
217,2025-04-06,4,payment
217,2025-01-18,3,promo_click
217,2025-01-18,3,browse
217,2025-02-18,5,payment
217,2025-02-13,2,browse
217,2025-02-05,2,promo_click
217,2025-02-07,3,browse
217,2025-01-09,3,loan_apply
217,2025-04-20,3,browse
218,2025-01-14,4,payment
218,2025-01-04,4,promo_click
218,2025-01-25,4,promo_click
218,2025-03-07,3,payment
218,2025-01-22,4,loan_apply
218,2025-02-07,4,browse
218,2025-03-29,1,loan_apply
218,2025-01-07,1,browse
218,2025-01-12,2,loan_apply
219,2025-02-11,4,promo_click
219,2025-04-13,2,payment
219,2025-03-15,4,payment
219,2025-01-17,4,browse
219,2025-03-03,1,browse
219,2025-04-25,4,browse
220,2025-04-29,2,payment
220,2025-04-24,5,payment
220,2025-02-20,2,promo_click
220,2025-01-15,2,loan_apply
220,2025-04-24,3,browse
220,2025-03-27,2,browse
220,2025-03-08,5,promo_click
220,2025-04-03,1,browse
220,2025-01-13,2,promo_click
220,2025-01-10,1,promo_click
220,2025-01-06,3,loan_apply
221,2025-01-09,3,loan_apply
221,2025-03-24,5,promo_click
221,2025-04-12,4,promo_click
221,2025-02-28,3,browse
221,2025-03-09,1,loan_apply
221,2025-02-09,3,browse
221,2025-02-25,4,loan_apply
221,2025-02-09,5,promo_click
221,2025-02-15,5,browse
221,2025-01-06,1,promo_click
221,2025-04-14,1,browse
221,2025-03-22,1,payment
221,2025-03-18,4,payment
221,2025-02-21,4,browse
222,2025-01-22,3,browse
222,2025-03-08,3,promo_click
222,2025-02-27,4,promo_click
222,2025-03-10,4,browse
222,2025-02-08,5,loan_apply
222,2025-02-26,5,loan_apply
222,2025-01-12,5,promo_click
222,2025-03-15,1,loan_apply
222,2025-02-09,5,browse
222,2025-01-03,5,payment
222,2025-01-11,5,promo_click
222,2025-01-10,2,promo_click
222,2025-02-03,3,promo_click
222,2025-01-31,3,loan_apply
223,2025-03-07,1,browse
223,2025-02-01,4,loan_apply
223,2025-04-08,2,promo_click
223,2025-01-25,4,browse
223,2025-02-08,1,loan_apply
223,2025-01-11,5,browse
223,2025-04-01,2,promo_click
223,2025-03-27,4,loan_apply
223,2025-03-20,4,loan_apply
223,2025-04-03,5,loan_apply
223,2025-02-21,1,payment
223,2025-04-24,5,browse
223,2025-01-18,5,loan_apply
223,2025-04-04,3,browse
223,2025-03-05,2,browse
223,2025-02-11,3,promo_click
223,2025-02-13,2,browse
224,2025-04-12,3,payment
224,2025-01-28,2,payment
224,2025-01-13,1,promo_click
224,2025-02-28,5,browse
224,2025-04-02,5,browse
224,2025-02-14,4,promo_click
224,2025-03-02,3,payment
224,2025-02-27,5,browse
224,2025-01-26,2,browse
224,2025-02-22,3,payment
225,2025-04-02,2,loan_apply
225,2025-01-15,2,promo_click
225,2025-04-05,3,loan_apply
225,2025-03-05,5,payment
225,2025-02-20,4,payment
225,2025-01-03,5,promo_click
225,2025-01-11,1,payment
225,2025-02-27,3,browse
225,2025-04-07,5,browse
225,2025-04-05,2,browse
225,2025-02-05,3,browse
226,2025-03-06,3,browse
226,2025-01-31,4,browse
226,2025-01-01,1,browse
226,2025-04-12,4,browse
226,2025-03-04,3,payment
226,2025-03-23,4,loan_apply
226,2025-03-05,2,loan_apply
226,2025-01-09,2,payment
226,2025-03-01,5,browse
226,2025-01-10,2,promo_click
226,2025-02-05,5,loan_apply
226,2025-04-21,1,browse
226,2025-03-15,5,payment
226,2025-03-31,5,loan_apply
226,2025-04-19,2,payment
227,2025-03-13,5,payment
227,2025-01-15,3,promo_click
227,2025-01-01,5,browse
227,2025-02-21,5,promo_click
227,2025-03-21,3,loan_apply
227,2025-03-07,3,payment
227,2025-03-31,2,payment
227,2025-04-12,1,browse
227,2025-03-13,1,loan_apply
227,2025-03-12,5,promo_click
227,2025-04-25,5,promo_click
227,2025-04-30,4,promo_click
227,2025-02-27,2,loan_apply
227,2025-04-03,1,browse
228,2025-01-10,5,payment
228,2025-03-21,4,promo_click
228,2025-04-19,5,payment
228,2025-03-12,1,promo_click
228,2025-04-03,4,promo_click
228,2025-02-07,5,loan_apply
228,2025-03-14,1,browse
228,2025-04-01,5,payment
228,2025-01-29,3,loan_apply
228,2025-02-12,4,promo_click
228,2025-03-13,5,loan_apply
228,2025-02-11,2,promo_click
228,2025-04-15,3,payment
228,2025-02-15,2,loan_apply
229,2025-01-27,1,browse
229,2025-03-15,2,promo_click
229,2025-01-25,5,browse
229,2025-01-06,5,payment
229,2025-03-11,5,payment
229,2025-02-27,2,payment
229,2025-03-28,2,promo_click
229,2025-01-22,5,promo_click
229,2025-04-13,4,loan_apply
230,2025-01-01,5,promo_click
230,2025-04-19,1,browse
230,2025-01-03,3,promo_click
230,2025-03-27,4,loan_apply
230,2025-01-26,5,loan_apply
231,2025-03-15,3,promo_click
231,2025-01-28,4,promo_click
231,2025-04-14,3,loan_apply
231,2025-04-25,1,payment
231,2025-01-11,1,browse
231,2025-03-31,3,promo_click
231,2025-02-12,5,browse
231,2025-01-13,2,browse
231,2025-03-23,2,browse
231,2025-02-10,2,payment
231,2025-03-28,3,browse
231,2025-01-03,4,browse
231,2025-02-18,2,loan_apply
231,2025-04-11,2,loan_apply
231,2025-03-12,4,promo_click
231,2025-04-24,5,promo_click
231,2025-02-01,4,loan_apply
231,2025-01-01,4,promo_click
231,2025-02-04,4,loan_apply
232,2025-03-21,2,browse
232,2025-03-06,5,promo_click
232,2025-02-20,3,loan_apply
232,2025-04-26,5,loan_apply
232,2025-04-10,4,promo_click
232,2025-02-05,4,loan_apply
232,2025-03-23,2,promo_click
232,2025-02-10,2,payment
232,2025-03-07,5,promo_click
232,2025-02-13,5,payment
232,2025-03-31,5,loan_apply
232,2025-03-21,4,browse
232,2025-04-25,1,browse
233,2025-04-11,2,promo_click
233,2025-02-17,3,loan_apply
233,2025-04-09,2,browse
233,2025-02-27,3,promo_click
233,2025-01-02,3,loan_apply
234,2025-04-11,2,promo_click
234,2025-01-04,4,loan_apply
234,2025-01-07,4,browse
234,2025-01-05,1,payment
234,2025-04-16,2,browse
234,2025-03-22,5,loan_apply
234,2025-04-16,1,loan_apply
234,2025-02-02,4,promo_click
234,2025-01-18,1,payment
234,2025-02-26,5,loan_apply
234,2025-04-24,1,browse
234,2025-01-06,2,loan_apply
234,2025-03-20,5,promo_click
234,2025-03-23,2,loan_apply
234,2025-02-18,4,browse
235,2025-01-14,3,browse
235,2025-04-24,2,promo_click
